gene_id	gene_name
ENSG00000230487	PSMG3-AS1
ENSG00000230551	AC021078.1
ENSG00000230590	FTX
ENSG00000230606	AC092683.1
ENSG00000230623	AC104461.1
ENSG00000230629	RPS23P8
ENSG00000230732	AC016949.1
ENSG00000230797	YY2
ENSG00000230844	ZNF674-AS1
ENSG00000230847	OCLNP1
ENSG00000230873	STMND1
ENSG00000230937	MIR205HG
ENSG00000230989	HSBP1
ENSG00000231006	RPL7P32
ENSG00000231028	LINC00271
ENSG00000231074	HCG18
ENSG00000231107	LINC01508
ENSG00000231187	AL356056.2
ENSG00000231312	MAP4K3-DT
ENSG00000231365	WARS2-AS1
ENSG00000231426	FILNC1
ENSG00000231500	RPS18
ENSG00000231528	FAM225A
ENSG00000231584	FAHD2CP
ENSG00000231607	DLEU2
ENSG00000231711	LINC00899
ENSG00000231721	LINC-PINT
ENSG00000231770	TMEM44-AS1
ENSG00000231925	TAPBP
ENSG00000231989	PPP1R2B
ENSG00000231991	ANXA2P2
ENSG00000232024	LSM12P1
ENSG00000232044	SILC1
ENSG00000232093	DCST1-AS1
ENSG00000232098	AC012313.1
ENSG00000232112	TMA7
ENSG00000232119	MCTS1
ENSG00000232124	AP001057.1
ENSG00000232160	RAP2C-AS1
ENSG00000232300	FAM215B
ENSG00000232354	VIPR1-AS1
ENSG00000232388	SMIM26
ENSG00000232434	AJM1
ENSG00000232442	MHENCR
ENSG00000232460	BMPR1AP2
ENSG00000232573	RPL3P4
ENSG00000232593	KANTR
ENSG00000232630	PRPS1P2
ENSG00000232653	GOLGA8N
ENSG00000232656	IDI2-AS1
ENSG00000232677	LINC00665
ENSG00000232811	AL360270.1
ENSG00000232815	DUX4L50
ENSG00000232838	PET117
ENSG00000232859	LYRM9
ENSG00000232931	LINC00342
ENSG00000232940	HCG25
ENSG00000232956	SNHG15
ENSG00000232973	CYP1B1-AS1
ENSG00000232995	RGS5
ENSG00000233006	MIR3936HG
ENSG00000233008	LINC01725
ENSG00000233016	SNHG7
ENSG00000233024	NPIPA9
ENSG00000233030	AC243772.2
ENSG00000233045	RPL15P5
ENSG00000233058	LINC00884
ENSG00000233087	RAB6D
ENSG00000233184	AC093157.1
ENSG00000233220	LINC00167
ENSG00000233223	AC016876.2
ENSG00000233237	LINC00472
ENSG00000233251	AC007743.1
ENSG00000233288	AC092447.5
ENSG00000233369	GTF2IP4
ENSG00000233396	LINC01719
ENSG00000233426	EIF3FP3
ENSG00000233435	AGGF1P2
ENSG00000233436	BTBD18
ENSG00000233461	AL445524.1
ENSG00000233476	EEF1A1P6
ENSG00000233493	TMEM238
ENSG00000233621	LINC01137
ENSG00000233622	CYP2T1P
ENSG00000233757	AC092835.1
ENSG00000233822	H2BC15
ENSG00000233830	EIF4HP1
ENSG00000233834	AC005083.1
ENSG00000233836	AC139769.1
ENSG00000233854	POU6F2-AS2
ENSG00000233885	YEATS2-AS1
ENSG00000233913	RPL10P9
ENSG00000233927	RPS28
ENSG00000233937	CTC-338M12.4
ENSG00000233954	UQCRHL
ENSG00000233966	UBE2SP1
ENSG00000233967	AL359715.1
ENSG00000234028	EIF2AK3-DT
ENSG00000234072	AC074117.1
ENSG00000234127	TRIM26
ENSG00000234171	RNASEH1-AS1
ENSG00000234284	ZNF879
ENSG00000234287	AC099560.2
ENSG00000234289	H2BS1
ENSG00000234390	USP27X-AS1
ENSG00000234420	ZNF37BP
ENSG00000234432	AC092171.3
ENSG00000234444	ZNF736
ENSG00000234494	SP2-AS1
ENSG00000234545	FAM133B
ENSG00000234585	CCT6P3
ENSG00000234602	MCIDAS
ENSG00000234608	MAPKAPK5-AS1
ENSG00000234616	JRK
ENSG00000234648	AL162151.2
ENSG00000234664	HMGN2P5
ENSG00000234678	ELF3-AS1
ENSG00000234684	SDCBP2-AS1
ENSG00000234741	GAS5
ENSG00000234745	HLA-B
ENSG00000234769	WASH4P
ENSG00000234771	SLC25A25-AS1
ENSG00000234797	RPS3AP6
ENSG00000234840	LINC01239
ENSG00000234851	RPL23AP42
ENSG00000234869	AL021392.1
ENSG00000234912	SNHG20
ENSG00000234949	AC104667.2
ENSG00000234996	AC098934.1
ENSG00000235016	SEMA3F-AS1
ENSG00000235027	AC068580.3
ENSG00000235106	BRD3OS
ENSG00000235109	ZSCAN31
ENSG00000235123	DSCAM-AS1
ENSG00000235162	C12orf75
ENSG00000235173	HGH1
ENSG00000235174	RPL39P3
ENSG00000235194	PPP1R3E
ENSG00000235238	SUMO2P1
ENSG00000235257	ITGA9-AS1
ENSG00000235272	RAMACL
ENSG00000235314	LINC00957
ENSG00000235363	SNRPGP10
ENSG00000235381	AL596202.1
ENSG00000235437	LINC01278
ENSG00000235448	LURAP1L-AS1
ENSG00000235453	SMIM27
ENSG00000235501	AC105942.1
ENSG00000235552	RPL6P27
ENSG00000235609	AF127577.4
ENSG00000235652	FBXO30-DT
ENSG00000235655	H3P6
ENSG00000235703	LINC00894
ENSG00000235706	DICER1-AS1
ENSG00000235720	GABPAP
ENSG00000235750	KIAA0040
ENSG00000235823	OLMALINC
ENSG00000235859	AC006978.1
ENSG00000235863	B3GALT4
ENSG00000235865	GSN-AS1
ENSG00000235919	ASH1L-AS1
ENSG00000235944	ZNF815P
ENSG00000235954	TTC28-AS1
ENSG00000235978	AC018816.1
ENSG00000236008	LINC01814
ENSG00000236015	AC011290.2
ENSG00000236060	HSPB1P1
ENSG00000236088	COX10-AS1
ENSG00000236104	ZBTB22
ENSG00000236144	TMEM147-AS1
ENSG00000236200	KDM4A-AS1
ENSG00000236255	AC009404.1
ENSG00000236287	ZBED5
ENSG00000236532	LINC01695
ENSG00000236552	RPL13AP5
ENSG00000236581	STARD13-AS
ENSG00000236603	RANP1
ENSG00000236618	PITPNA-AS1
ENSG00000236675	MTX1P1
ENSG00000236699	ARHGEF38
ENSG00000236753	MKLN1-AS
ENSG00000236761	CTAGE9
ENSG00000236824	BCYRN1
ENSG00000236830	CBR3-AS1
ENSG00000236859	NIFK-AS1
ENSG00000236901	MIR600HG
ENSG00000237036	ZEB1-AS1
ENSG00000237037	NDUFA6-DT
ENSG00000237149	ZNF503-AS2
ENSG00000237172	B3GNT9
ENSG00000237187	NR2F1-AS1
ENSG00000237190	CDKN2AIPNL
ENSG00000237289	CKMT1B
ENSG00000237296	SMG1P1
ENSG00000237298	TTN-AS1
ENSG00000237310	GS1-124K5.4
ENSG00000237330	RNF223
ENSG00000237438	CECR7
ENSG00000237440	ZNF737
ENSG00000237441	RGL2
ENSG00000237491	LINC01409
ENSG00000237506	RPSAP15
ENSG00000237523	LINC00857
ENSG00000237550	AC243919.1
ENSG00000237649	KIFC1
ENSG00000237651	C2orf74
ENSG00000237765	FAM200B
ENSG00000237807	AC022034.1
ENSG00000237854	LINC00674
ENSG00000237883	DGUOK-AS1
ENSG00000237945	LINC00649
ENSG00000237973	MTCO1P12
ENSG00000237978	KCNMB2-AS1
ENSG00000237984	PTENP1
ENSG00000238058	AL355574.1
ENSG00000238083	LRRC37A2
ENSG00000238103	RPL9P7
ENSG00000238105	GOLGA2P5
ENSG00000238113	LINC01410
ENSG00000238197	PAXBP1-AS1
ENSG00000238227	TMEM250
ENSG00000238741	SCARNA7
ENSG00000238795	SCARNA12
ENSG00000239002	SCARNA10
ENSG00000239039	SNORD13
ENSG00000239213	NCK1-DT
ENSG00000239264	TXNDC5
ENSG00000239305	RNF103
ENSG00000239306	RBM14
ENSG00000239382	ALKBH6
ENSG00000239407	Z68871.1
ENSG00000239521	CASTOR3
ENSG00000239523	MYLK-AS1
ENSG00000239653	PSMD6-AS2
ENSG00000239665	AL157392.3
ENSG00000239672	NME1
ENSG00000239779	WBP1
ENSG00000239789	MRPS17
ENSG00000239857	GET4
ENSG00000239883	PARGP1
ENSG00000239887	C1orf226
ENSG00000239899	RN7SL674P
ENSG00000239900	ADSL
ENSG00000240024	LINC00888
ENSG00000240065	PSMB9
ENSG00000240087	RPSAP12
ENSG00000240137	ERICH6-AS1
ENSG00000240184	PCDHGC3
ENSG00000240204	SMKR1
ENSG00000240225	ZNF542P
ENSG00000240230	COX19
ENSG00000240303	ACAD11
ENSG00000240342	RPS2P5
ENSG00000240344	PPIL3
ENSG00000240356	RPL23AP7
ENSG00000240429	LRRFIP1P1
ENSG00000240445	FOXO3B
ENSG00000240498	CDKN2B-AS1
ENSG00000240661	AC063952.1
ENSG00000240668	KRT8P36
ENSG00000240682	ISY1
ENSG00000240849	TMEM189
ENSG00000240857	RDH14
ENSG00000240891	PLCXD2
ENSG00000240972	MIF
ENSG00000241015	TPM3P9
ENSG00000241058	NSUN6
ENSG00000241127	YAE1
ENSG00000241258	CRCP
ENSG00000241343	RPL36A
ENSG00000241370	RPP21
ENSG00000241399	CD302
ENSG00000241468	ATP5MF
ENSG00000241472	PTPRG-AS1
ENSG00000241484	ARHGAP8
ENSG00000241506	PSMC1P1
ENSG00000241549	GUSBP2
ENSG00000241553	ARPC4
ENSG00000241685	ARPC1A
ENSG00000241837	ATP5PO
ENSG00000241839	PLEKHO2
ENSG00000241852	C8orf58
ENSG00000241878	PISD
ENSG00000241945	PWP2
ENSG00000241973	PI4KA
ENSG00000241990	PRR34-AS1
ENSG00000242028	HYPK
ENSG00000242071	RPL7AP6
ENSG00000242086	MUC20-OT1
ENSG00000242110	AMACR
ENSG00000242125	SNHG3
ENSG00000242193	CRYZL2P
ENSG00000242247	ARFGAP3
ENSG00000242259	C22orf39
ENSG00000242265	PEG10
ENSG00000242294	STAG3L5P
ENSG00000242299	AC073861.1
ENSG00000242372	EIF6
ENSG00000242474	AC093627.5
ENSG00000242485	MRPL20
ENSG00000242498	ARPIN
ENSG00000242588	AC108010.1
ENSG00000242612	DECR2
ENSG00000242615	AC022415.1
ENSG00000242616	GNG10
ENSG00000242622	AC092910.3
ENSG00000242779	ZNF702P
ENSG00000242802	AP5Z1
ENSG00000243064	ABCC13
ENSG00000243069	ARHGEF26-AS1
ENSG00000243147	MRPL33
ENSG00000243156	MICAL3
ENSG00000243176	AC092944.1
ENSG00000243199	AC115223.1
ENSG00000243232	PCDHAC2
ENSG00000243244	STON1
ENSG00000243279	PRAF2
ENSG00000243317	STMP1
ENSG00000243335	KCTD7
ENSG00000243364	EFNA4
ENSG00000243477	NAA80
ENSG00000243479	MNX1-AS1
ENSG00000243566	UPK3B
ENSG00000243646	IL10RB
ENSG00000243660	ZNF487
ENSG00000243667	WDR92
ENSG00000243678	NME2
ENSG00000243701	DUBR
ENSG00000243716	NPIPB5
ENSG00000243725	TTC4
ENSG00000243742	RPLP0P2
ENSG00000243927	MRPS6
ENSG00000243943	ZNF512
ENSG00000243970	PPIEL
ENSG00000243989	ACY1
ENSG00000244005	NFS1
ENSG00000244026	FAM86DP
ENSG00000244038	DDOST
ENSG00000244041	LINC01011
ENSG00000244045	TMEM199
ENSG00000244161	FLNB-AS1
ENSG00000244187	TMEM141
ENSG00000244198	ARHGEF35-AS1
ENSG00000244274	DBNDD2
ENSG00000244300	GATA2-AS1
ENSG00000244306	DUXAP10
ENSG00000244313	AC024293.1
ENSG00000244363	RPL7P23
ENSG00000244398	AC116533.1
ENSG00000244462	RBM12
ENSG00000244468	AC093001.1
ENSG00000244625	MIATNB
ENSG00000244687	UBE2V1
ENSG00000244693	CTAGE8
ENSG00000244716	BX679664.3
ENSG00000244733	AL132656.2
ENSG00000244754	N4BP2L2
ENSG00000244879	GABPB1-AS1
ENSG00000245060	LINC00847
ENSG00000245112	SMARCA5-AS1
ENSG00000245146	MALINC1
ENSG00000245149	RNF139-AS1
ENSG00000245213	AC105285.1
ENSG00000245275	SAP30L-AS1
ENSG00000245293	CYP2U1-AS1
ENSG00000245498	AP000866.1
ENSG00000245532	NEAT1
ENSG00000245556	SCAMP1-AS1
ENSG00000245571	FAM111A-DT
ENSG00000245573	BDNF-AS
ENSG00000245648	AC022075.1
ENSG00000245662	LINC02211
ENSG00000245680	ZNF585B
ENSG00000245694	CRNDE
ENSG00000245750	DRAIC
ENSG00000245848	CEBPA
ENSG00000245849	RAD51-AS1
ENSG00000245888	NSMCE1-DT
ENSG00000245910	SNHG6
ENSG00000245937	LINC01184
ENSG00000245958	AC093752.1
ENSG00000245970	AP003352.1
ENSG00000246067	RAB30-DT
ENSG00000246082	NUDT16P1
ENSG00000246089	AC016065.1
ENSG00000246174	KCTD21-AS1
ENSG00000246273	SBF2-AS1
ENSG00000246366	LACTB2-AS1
ENSG00000246451	AL049840.2
ENSG00000246477	AF131216.1
ENSG00000246523	FZD4-DT
ENSG00000246582	AC100861.1
ENSG00000246705	H2AJ
ENSG00000246763	RGMB-AS1
ENSG00000246859	STARD4-AS1
ENSG00000246922	UBAP1L
ENSG00000246982	Z84485.1
ENSG00000247077	PGAM5
ENSG00000247092	SNHG10
ENSG00000247121	AC009126.1
ENSG00000247134	AC090204.1
ENSG00000247137	AP000873.2
ENSG00000247199	AC011346.1
ENSG00000247240	UBL7-AS1
ENSG00000247271	ZBED5-AS1
ENSG00000247315	ZCCHC3
ENSG00000247373	TMED2-DT
ENSG00000247400	DNAJC3-DT
ENSG00000247516	MIR4458HG
ENSG00000247556	OIP5-AS1
ENSG00000247572	CKMT2-AS1
ENSG00000247596	TWF2
ENSG00000247626	MARS2
ENSG00000247708	STX18-AS1
ENSG00000247735	AC120114.1
ENSG00000247746	USP51
ENSG00000247796	AC008966.1
ENSG00000247828	TMEM161B-AS1
ENSG00000248008	NRAV
ENSG00000248049	UBA6-AS1
ENSG00000248092	NNT-AS1
ENSG00000248131	LINC01194
ENSG00000248265	FLJ12825
ENSG00000248275	TRIM52-AS1
ENSG00000248333	CDK11B
ENSG00000248334	WHAMMP2
ENSG00000248383	PCDHAC1
ENSG00000248429	FAM198B-AS1
ENSG00000248449	PCDHGB8P
ENSG00000248483	POU5F2
ENSG00000248485	PCP4L1
ENSG00000248488	PGAM4P2
ENSG00000248508	SRP14-AS1
ENSG00000248515	AC024230.1
ENSG00000248527	MTATP6P1
ENSG00000248643	RBM14-RBM4
ENSG00000248663	LINC00992
ENSG00000248712	CCDC153
ENSG00000248727	LINC01948
ENSG00000248866	USP46-DT
ENSG00000248905	FMN1
ENSG00000248932	AC046134.2
ENSG00000249042	AC008771.1
ENSG00000249087	ZNF436-AS1
ENSG00000249115	HAUS5
ENSG00000249158	PCDHA11
ENSG00000249249	AC010226.1
ENSG00000249267	LINC00939
ENSG00000249353	NPM1P27
ENSG00000249437	NAIP
ENSG00000249459	ZNF286B
ENSG00000249471	ZNF324B
ENSG00000249492	AC114956.2
ENSG00000249592	AC139887.2
ENSG00000249626	AC024560.2
ENSG00000249641	HOXC13-AS
ENSG00000249673	NOP14-AS1
ENSG00000249684	AC106795.2
ENSG00000249839	AC011330.1
ENSG00000249855	EEF1A1P19
ENSG00000249859	PVT1
ENSG00000249915	PDCD6
ENSG00000249936	RAC1P2
ENSG00000250067	YJEFN3
ENSG00000250111	AC107982.1
ENSG00000250120	PCDHA10
ENSG00000250133	HOXC-AS2
ENSG00000250138	AC139495.2
ENSG00000250182	EEF1A1P13
ENSG00000250230	AP002754.1
ENSG00000250251	PKD1P6
ENSG00000250312	ZNF718
ENSG00000250317	SMIM20
ENSG00000250337	PURPL
ENSG00000250462	LRRC37BP1
ENSG00000250479	CHCHD10
ENSG00000250508	LINC02701
ENSG00000250546	AC079160.1
ENSG00000250565	ATP6V1E2
ENSG00000250571	GLI4
ENSG00000250584	LINC01511
ENSG00000250608	AC010210.1
ENSG00000250722	SELENOP
ENSG00000250742	LINC02381
ENSG00000250746	AC105250.1
ENSG00000250790	AC127070.2
ENSG00000250802	ZBED3-AS1
ENSG00000250874	AC010595.1
ENSG00000250899	AC125807.2
ENSG00000250903	GMDS-DT
ENSG00000250986	LINC02600
ENSG00000251022	THAP9-AS1
ENSG00000251026	LINC02163
ENSG00000251136	AF117829.1
ENSG00000251143	AP002490.1
ENSG00000251151	HOXC-AS3
ENSG00000251192	ZNF674
ENSG00000251247	ZNF345
ENSG00000251350	LINC02475
ENSG00000251363	LINC02315
ENSG00000251369	ZNF550
ENSG00000251432	LINC02615
ENSG00000251474	RPL32P3
ENSG00000251562	MALAT1
ENSG00000251580	LINC02482
ENSG00000251595	ABCA11P
ENSG00000251602	AL928654.1
ENSG00000251634	NAIPP4
ENSG00000251664	PCDHA12
ENSG00000251669	FAM86EP
ENSG00000251791	SCARNA6
ENSG00000252010	SCARNA5
ENSG00000252690	AC105339.2
ENSG00000253106	AC090198.1
ENSG00000253190	AC084082.1
ENSG00000253200	AC037459.2
ENSG00000253210	AC040970.1
ENSG00000253251	SHLD3
ENSG00000253276	CCDC71L
ENSG00000253305	PCDHGB6
ENSG00000253313	C1orf210
ENSG00000253320	AZIN1-AS1
ENSG00000253352	TUG1
ENSG00000253361	AC069120.1
ENSG00000253485	PCDHGA5
ENSG00000253537	PCDHGA7
ENSG00000253671	AC027117.1
ENSG00000253710	ALG11
ENSG00000253716	MINCR
ENSG00000253719	ATXN7L3B
ENSG00000253729	PRKDC
ENSG00000253731	PCDHGA6
ENSG00000253738	OTUD6B-AS1
ENSG00000253767	PCDHGA8
ENSG00000253846	PCDHGA10
ENSG00000253873	PCDHGA11
ENSG00000253882	AC099548.2
ENSG00000253910	PCDHGB2
ENSG00000253919	THAP12P7
ENSG00000253953	PCDHGB4
ENSG00000253982	AC100810.1
ENSG00000254004	ZNF260
ENSG00000254087	LYN
ENSG00000254088	SLC2A3P4
ENSG00000254093	PINX1
ENSG00000254122	PCDHGB7
ENSG00000254221	PCDHGB1
ENSG00000254285	KRT8P3
ENSG00000254337	AC083967.1
ENSG00000254363	AC011379.2
ENSG00000254389	RHPN1-AS1
ENSG00000254428	AP003392.1
ENSG00000254469	AP002495.1
ENSG00000254470	AP5B1
ENSG00000254531	FLJ20021
ENSG00000254598	CSNK2A3
ENSG00000254602	AP000662.1
ENSG00000254634	SMG1P6
ENSG00000254635	WAC-AS1
ENSG00000254681	PKD1P5
ENSG00000254682	AP002387.1
ENSG00000254685	FPGT
ENSG00000254726	MEX3A
ENSG00000254811	AP002001.1
ENSG00000254837	AP001372.2
ENSG00000254858	MPV17L2
ENSG00000254860	TMEM9B-AS1
ENSG00000254876	SUGT1P4-STRA6LP
ENSG00000254893	AC113404.3
ENSG00000254901	BORCS8
ENSG00000254911	SCARNA9
ENSG00000254973	AC105219.3
ENSG00000254986	DPP3
ENSG00000254996	ANKHD1-EIF4EBP3
ENSG00000254999	BRK1
ENSG00000255065	AP002001.2
ENSG00000255112	CHMP1B
ENSG00000255121	CCDC84-DT
ENSG00000255135	AP002360.1
ENSG00000255150	EID3
ENSG00000255182	AC084125.2
ENSG00000255198	SNHG9
ENSG00000255224	AC109322.1
ENSG00000255277	ABCC6P2
ENSG00000255284	AP006621.3
ENSG00000255302	EID1
ENSG00000255346	NOX5
ENSG00000255408	PCDHA3
ENSG00000255423	EBLN2
ENSG00000255435	AP001267.3
ENSG00000255455	AP003486.1
ENSG00000255468	AP001107.9
ENSG00000255471	AP001528.1
ENSG00000255508	AP002990.1
ENSG00000255517	AP002748.4
ENSG00000255529	POLR2M
ENSG00000255559	ZNF252P-AS1
ENSG00000255561	FDXACB1
ENSG00000255568	BRWD1-AS2
ENSG00000255571	MIR9-3HG
ENSG00000255622	PCDHB17P
ENSG00000255690	TRIL
ENSG00000255717	SNHG1
ENSG00000255737	AGAP2-AS1
ENSG00000255769	GOLGA2P10
ENSG00000255794	RMST
ENSG00000255823	MTRNR2L8
ENSG00000255857	PXN-AS1
ENSG00000256043	CTSO
ENSG00000256053	COA8
ENSG00000256060	TRAPPC2B
ENSG00000256061	DNAAF4
ENSG00000256073	URB1-AS1
ENSG00000256087	ZNF432
ENSG00000256092	SBNO1-AS1
ENSG00000256196	AP003721.1
ENSG00000256223	ZNF10
ENSG00000256229	ZNF486
ENSG00000256235	SMIM3
ENSG00000256269	HMBS
ENSG00000256294	ZNF225
ENSG00000256340	ABCC6P1
ENSG00000256525	POLG2
ENSG00000256537	SMIM10L1
ENSG00000256591	AP003108.2
ENSG00000256594	AC010186.2
ENSG00000256628	ZBTB11-AS1
ENSG00000256663	AC112777.1
ENSG00000256683	ZNF350
ENSG00000256751	PLBD1-AS1
ENSG00000256771	ZNF253
ENSG00000256940	PPP1R14B-AS1
ENSG00000257027	AC010186.3
ENSG00000257093	DENND11
ENSG00000257103	LSM14A
ENSG00000257122	RRN3P3
ENSG00000257167	TMPO-AS1
ENSG00000257218	GATC
ENSG00000257261	AC008014.1
ENSG00000257267	ZNF271P
ENSG00000257303	AC073896.2
ENSG00000257315	ZBED6
ENSG00000257337	AC068888.1
ENSG00000257354	AC048341.1
ENSG00000257365	FNTB
ENSG00000257446	ZNF878
ENSG00000257557	PPP1R12A-AS1
ENSG00000257599	OVCH1-AS1
ENSG00000257621	PSMA3-AS1
ENSG00000257671	KRT7-AS
ENSG00000257698	GIHCG
ENSG00000257727	CNPY2
ENSG00000257800	FNBP1P1
ENSG00000257803	AC010200.1
ENSG00000257815	PRANCR
ENSG00000257923	CUX1
ENSG00000258038	LINC02327
ENSG00000258056	AC009779.2
ENSG00000258057	BCDIN3D-AS1
ENSG00000258289	CHURC1
ENSG00000258405	ZNF578
ENSG00000258414	AL121790.1
ENSG00000258429	PDF
ENSG00000258441	LINC00641
ENSG00000258457	AL132780.2
ENSG00000258548	LINC00645
ENSG00000258634	AL160006.1
ENSG00000258655	ARHGAP5-AS1
ENSG00000258708	SLC25A21-AS1
ENSG00000258725	PRC1-AS1
ENSG00000258727	AL135999.1
ENSG00000258738	AL121603.2
ENSG00000258815	LINC02820
ENSG00000258839	MC1R
ENSG00000258884	LINC02321
ENSG00000258890	CEP95
ENSG00000258920	FOXN3-AS1
ENSG00000258940	AL132639.2
ENSG00000259001	AL355075.4
ENSG00000259032	ENSAP2
ENSG00000259091	LINC00517
ENSG00000259129	LINC00648
ENSG00000259153	AC004816.1
ENSG00000259169	GNRHR2P1
ENSG00000259248	USP3-AS1
ENSG00000259291	ZNF710-AS1
ENSG00000259295	CSPG4P12
ENSG00000259319	AF111167.2
ENSG00000259330	INAFM2
ENSG00000259426	AC027237.3
ENSG00000259431	THTPA
ENSG00000259439	LINC01833
ENSG00000259456	ADNP-AS1
ENSG00000259479	SORD2P
ENSG00000259488	AC023355.1
ENSG00000259494	MRPL46
ENSG00000259498	TPM1-AS
ENSG00000259642	ST20-AS1
ENSG00000259673	IQCH-AS1
ENSG00000259768	AC004943.2
ENSG00000259781	HMGB1P6
ENSG00000259802	AC012640.2
ENSG00000259820	AC083843.2
ENSG00000259826	AC072061.1
ENSG00000259865	AL390728.6
ENSG00000259877	AC009113.1
ENSG00000259943	AL050341.2
ENSG00000259956	RBM15B
ENSG00000259959	AC107068.1
ENSG00000259972	AC009120.2
ENSG00000260000	AL133338.1
ENSG00000260007	AC107871.1
ENSG00000260027	HOXB7
ENSG00000260032	NORAD
ENSG00000260034	LCMT1-AS2
ENSG00000260035	AC051619.7
ENSG00000260075	NSFP1
ENSG00000260121	AC138028.4
ENSG00000260136	AC008915.3
ENSG00000260219	CD2BP2-DT
ENSG00000260228	AC009119.1
ENSG00000260231	KDM7A-DT
ENSG00000260257	AL035071.1
ENSG00000260260	SNHG19
ENSG00000260261	AC124944.2
ENSG00000260267	AC026471.1
ENSG00000260274	AC068338.2
ENSG00000260279	AC137932.1
ENSG00000260285	AL133367.1
ENSG00000260290	AC092115.1
ENSG00000260404	AC110079.1
ENSG00000260417	AC092127.1
ENSG00000260495	AC009148.1
ENSG00000260565	ERVK13-1
ENSG00000260572	AC069224.1
ENSG00000260589	STAM-AS1
ENSG00000260597	AC012531.1
ENSG00000260630	SNAI3-AS1
ENSG00000260644	HERC2P5
ENSG00000260653	AC237221.1
ENSG00000260711	AL121839.2
ENSG00000260757	AC093520.1
ENSG00000260793	AC003102.1
ENSG00000260804	LINC01963
ENSG00000260805	AC092803.1
ENSG00000260806	AL163051.1
ENSG00000260852	FBXL19-AS1
ENSG00000260853	AC109460.2
ENSG00000260912	AL158206.1
ENSG00000260916	CCPG1
ENSG00000260917	AL158212.3
ENSG00000260942	CAPN10-DT
ENSG00000261008	LINC01572
ENSG00000261061	AC092718.4
ENSG00000261094	AC007066.2
ENSG00000261098	AP000766.1
ENSG00000261115	TMEM178B
ENSG00000261136	AC023908.3
ENSG00000261150	EPPK1
ENSG00000261167	AC107027.3
ENSG00000261183	SPINT1-AS1
ENSG00000261188	Z95115.1
ENSG00000261211	AL031123.2
ENSG00000261221	ZNF865
ENSG00000261236	BOP1
ENSG00000261324	AC010168.2
ENSG00000261326	LINC01355
ENSG00000261351	AC116913.1
ENSG00000261377	PDCD6IPP2
ENSG00000261408	TEN1-CDK3
ENSG00000261437	AC108860.2
ENSG00000261455	LINC01003
ENSG00000261485	PAN3-AS1
ENSG00000261488	TBILA
ENSG00000261499	AC233699.1
ENSG00000261505	AL031714.1
ENSG00000261512	AC092368.3
ENSG00000261526	AC012615.1
ENSG00000261553	AL137782.1
ENSG00000261556	SMG1P7
ENSG00000261572	AC097639.1
ENSG00000261599	HERC2P8
ENSG00000261609	GAN
ENSG00000261645	DISC1FP1
ENSG00000261652	C15orf65
ENSG00000261654	AL360270.2
ENSG00000261664	TTC39A-AS1
ENSG00000261716	H2BC20P
ENSG00000261740	BOLA2-SMG1P6
ENSG00000261762	AC027228.2
ENSG00000261799	AC007406.5
ENSG00000261804	AC007342.4
ENSG00000261824	LINC00662
ENSG00000261879	AC087500.1
ENSG00000261934	PCDHGA9
ENSG00000262049	AC139530.1
ENSG00000262074	SNORD3B-2
ENSG00000262152	LINC00514
ENSG00000262155	LINC02175
ENSG00000262202	AC007952.4
ENSG00000262209	PCDHGB3
ENSG00000262454	MIR193BHG
ENSG00000262468	LINC01569
ENSG00000262576	PCDHGA4
ENSG00000262580	AC087741.1
ENSG00000262714	AC007342.5
ENSG00000262772	LINC01977
ENSG00000262814	MRPL12
ENSG00000262823	AC127521.1
ENSG00000262879	AC005670.3
ENSG00000262884	AC015921.1
ENSG00000262919	CCNQ
ENSG00000262966	AC005695.1
ENSG00000263001	GTF2I
ENSG00000263002	ZNF234
ENSG00000263004	AC007114.1
ENSG00000263006	ROCK1P1
ENSG00000263069	RNF213-AS1
ENSG00000263072	ZNF213-AS1
ENSG00000263155	MYZAP
ENSG00000263266	RPS7P1
ENSG00000263272	AC004148.1
ENSG00000263327	TAPT1-AS1
ENSG00000263412	NFE2L1-DT
ENSG00000263465	SRSF8
ENSG00000263513	FAM72C
ENSG00000263528	IKBKE
ENSG00000263563	UBBP4
ENSG00000263711	LINC02864
ENSG00000263731	AC145207.5
ENSG00000263740	RN7SL4P
ENSG00000263753	LINC00667
ENSG00000263826	AC112907.3
ENSG00000263843	AC022211.2
ENSG00000263887	AC053481.2
ENSG00000263934	SNORD3A
ENSG00000263956	NBPF11
ENSG00000264112	AC015813.1
ENSG00000264207	AC239868.1
ENSG00000264247	LINC00909
ENSG00000264343	NOTCH2NLA
ENSG00000264364	DYNLL2
ENSG00000264522	OTUD7B
ENSG00000264538	SUZ12P1
ENSG00000264577	AC010761.1
ENSG00000264895	AC006141.1
ENSG00000264920	AC018521.5
ENSG00000264940	SNORD3C
ENSG00000265018	AGAP12P
ENSG00000265185	SNORD3B-1
ENSG00000265194	AL359922.2
ENSG00000265241	RBM8A
ENSG00000265246	AC129926.1
ENSG00000265298	AC132812.1
ENSG00000265354	TIMM23
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11
ENSG00000265491	RNF115
ENSG00000265590	CFAP298-TCP10L
ENSG00000265681	RPL17
ENSG00000265688	MAFG-DT
ENSG00000265735	RN7SL5P
ENSG00000265808	SEC22B
ENSG00000265817	FSBP
ENSG00000265972	TXNIP
ENSG00000266028	SRGAP2
